state_code,city,name,category_code,status,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,acq/closed
CA,San Francisco,Transpond,advertising,acquired,1/1/2007,,2/4/2009,2/4/2009,2.0959,2.0959,2.2822,3.1699,6,1,4100000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1
IL,Champaign,Caterva,social,closed,1/1/2008,6/1/2013,12/15/2009,7/6/2011,1.9562,3.5123,3.4986,3.4986,1,2,2408500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0
CA,Santa Clara,Innovative Silicon,other,closed,1/1/2002,1/1/2011,3/1/2004,11/6/2007,2.1644,5.8493,6.0027,6.0027,3,4,72000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,1,0
MN,Golden Valley,Kardia Health Systems,enterprise,closed,1/1/2006,2/21/2012,1/1/2007,1/1/2008,1,2,3.2493,3.2493,2,2,18400000,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
NC,Pittsboro,Biolex Therapeutics,biotech,closed,1/1/1997,6/1/2012,1/7/2005,12/19/2011,8.0219,14.9726,4.0027,4.0027,4,7,162264126,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,6.75,1,0
MA,Cambridge,Foldrx Pharmaceuticals,biotech,acquired,1/1/2003,,6/15/2010,6/15/2010,7.4575,7.4575,5.5863,5.5863,7,1,29000000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,1,1
WA,Seattle,Klir Technologies,network_hosting,closed,1/1/2000,1/1/2007,6/3/2005,6/3/2005,5.4247,5.4247,3.055353048,4.754422568,0,1,8700000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0
MA,Cambridge,MetaCarta,mobile,acquired,1/1/2001,,9/8/2005,9/8/2005,4.6877,4.6877,4.1644,9.274,12,1,10000000,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,1
MA,Burlington,Viridity Software,software,acquired,1/1/2008,,12/1/2008,8/19/2010,0.9178,2.6329,2.9534,3.9699,5,2,15000000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1
CA,Menlo Park,Devtap,search,closed,1/1/2008,2/25/2009,9/1/2008,9/1/2008,0.6685,0.6685,0,0,2,1,2600000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CA,San Francisco,Bebo,web,acquired,1/6/2005,,5/1/2006,5/1/2006,1.3151,1.3151,6.4658,8.8411,30,1,15000000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
NY,New York,SideTour,web,acquired,6/1/2011,,7/1/2011,3/25/2013,0.0822,1.8164,1.0849,2.3014,7,3,4000000,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1
CA,Brisbane,SARcode Bioscience,biotech,acquired,1/1/2006,,12/1/2006,7/18/2011,0.9151,5.5452,5.0027,5.0027,9,2,73000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,1,1
NY,New York,Lore,education,acquired,3/1/2011,,6/27/2011,4/5/2012,0.3233,1.0986,0.8411,2.0411,5,4,12123837,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.6667,1,1
WA,Seattle,Pelago,mobile,acquired,12/1/2005,,11/1/2006,5/27/2008,0.9178,2.4877,2.5808,5.3808,18,3,22400000,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,3.3333,1,1
CA,San Francisco,Desk,enterprise,acquired,1/1/2009,,4/15/2010,1/4/2011,1.2849,2.0082,2.1616,3.4438,12,2,5700000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,1,1
CA,Menlo Park,Trinity Biosystems,biotech,closed,1/1/2002,5/24/2010,7/18/2006,11/9/2009,4.5452,7.8603,3.055353048,4.754422568,2,2,28500000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.5,1,0
MA,Westford,Virtual Computer,software,acquired,1/1/2007,,12/1/2007,1/26/2009,0.9151,2.0712,2.0027,2.0027,9,2,21000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1
NC,Raleigh,Oasys Mobile,software,closed,1/1/1984,5/21/2012,11/18/2005,11/18/2005,21.8959,21.8959,24.6849,24.6849,1,1,8000000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
CA,Menlo Park,Gamook,games_video,closed,1/1/2008,1/1/2010,3/16/2008,3/16/2008,0.2055,0.2055,0.1644,0.1644,1,1,1500000,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
MA,Waltham,Quattro Wireless,advertising,acquired,10/1/2006,,5/1/2007,3/17/2009,0.5808,2.4603,2.5014,5.0932,17,3,28300000,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1.6667,1,1
CA,Palo Alto,ShopWell,web,acquired,1/1/2008,,2/22/2010,12/20/2012,2.1452,4.9726,2.3671,2.7123,4,5,7939553,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1
CA,San Francisco,NewsBasis,public_relations,closed,1/1/2009,12/16/2012,11/1/2009,11/1/2009,0.8329,0.8329,3.055353048,4.754422568,3,1,545000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0
MA,Billerica,Nexx Systems,semiconductor,acquired,1/1/2001,,9/29/2005,12/14/2009,4.7452,8.9562,5.0027,5.0027,10,3,15247925,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.5,1,1
NY,NY,5min Media,games_video,acquired,1/1/2007,,4/1/2007,7/23/2009,0.2466,2.5589,2.0027,4.7781,11,3,12800000,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1.5,1,1
IL,Chicago,MyCabbage,mobile,closed,3/1/2010,6/1/2013,3/24/2011,8/23/2012,1.063,2.4822,0,1.3068,1,2,950000,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0
MA,Woburn,Gotuit,web,acquired,1/1/2000,,12/1/2002,12/1/2004,2.9178,4.9205,2.0027,12.5096,6,2,16000000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
CA,Campbell,TeleCIS Wireless,semiconductor,acquired,1/1/2000,,1/1/2006,1/1/2006,6.0055,6.0055,6.0055,6.0055,2,1,10000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
NY,New York,Snapette,fashion,acquired,1/1/2011,,10/12/2011,10/12/2011,0.7781,0.7781,0.3397,2.4877,5,1,1500000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
CA,San Francisco,EmSense,hardware,closed,1/1/2004,11/1/2011,11/3/2009,12/10/2010,5.8438,6.9452,5.9205,6.3808,6,2,13000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,0
NY,Brooklyn,MakerBot,hardware,acquired,1/1/2009,,8/23/2011,8/23/2011,2.6411,2.6411,4.0959,4.926,6,1,10000000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,1,1
NY,New York,Image Space Media,advertising,acquired,1/1/2008,,1/19/2010,12/30/2010,2.0521,2.9973,2.0027,3.8137,9,2,3915000,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,1,1
NY,Brooklyn,Wanderfly,travel,acquired,8/1/2009,,8/1/2009,2/1/2011,0,1.5041,1.5808,3.1726,7,2,1400000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6,1,1
IL,Chicago,walkby,ecommerce,closed,8/1/2012,1/1/2013,8/1/2012,4/10/2013,0,0.6904,0,0.6904,6,2,650000,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
TX,Austin,FameCast,games_video,closed,1/1/2007,1/1/2010,6/1/2007,3/30/2010,0.4137,3.2438,0.4137,6.8,5,3,9700000,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
CA,San Jose,Cassatt,software,acquired,1/1/2003,,3/1/2006,3/1/2006,3.1644,3.1644,2.0027,2.0027,6,1,15000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1
CA,Emeryville,VirtuOz,enterprise,acquired,1/1/2002,,10/10/2005,4/1/2012,3.7753,10.2548,10.0301,11.0329,18,4,38764000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,1,1
CA,San Jose,SolFocus,cleantech,closed,11/1/2005,1/1/2013,3/1/2006,4/1/2012,0.3288,6.4192,1.1671,4.989,6,8,211403000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.7143,1,0
CA,Mountain View,Nimbula,enterprise,acquired,1/1/2008,,6/23/2010,8/23/2010,2.4767,2.6438,3.4164,5.2,8,2,20750000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1
CA,San Francisco,Giftiki,social,acquired,6/1/2009,,8/31/2010,4/20/2011,1.2493,1.8849,2.2521,3.2219,4,2,1020000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.5,1,1
TX,Austin,Storspeed,software,closed,1/1/2007,3/4/2010,6/7/2007,6/7/2007,0.4301,0.4301,2.0027,2.0027,6,1,13000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0
NY,New York,SpaBooker,software,acquired,11/1/2007,,1/1/2008,10/1/2011,0.1671,3.9178,0,2.9178,8,2,14700000,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,1
CA,Mountain View,Jajah,mobile,acquired,1/1/2005,,3/1/2006,3/1/2009,1.1616,4.1644,3,8.9205,19,4,33000000,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.3333,1,1
CA,San Jose,Baxano,medical,acquired,1/1/2005,,6/23/2010,6/23/2010,5.4767,5.4767,3.055353048,4.754422568,5,1,30000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,1,1
TX,Richardson,RipCode,software,closed,8/6/2006,7/1/2012,11/1/2006,5/11/2010,0.2384,3.7644,2.4192,3.8795,10,4,33000000,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,1,0
DC,Washington,VeteranCentral.com,social,closed,12/15/2011,7/1/2013,6/15/2011,6/15/2011,-0.5014,-0.5014,3.055353048,4.754422568,1,1,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
MA,Waltham,RippleFunction,advertising,closed,3/1/2010,6/1/2013,5/1/2010,5/1/2010,0.1671,0.1671,0.5863,0.5863,3,1,20000,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CA,Fremont,CV Ingenuity,medical,closed,1/1/2008,7/1/2013,10/4/2011,1/24/2013,3.7589,5.0685,3.055353048,4.754422568,2,3,30926154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0
CA,Campbell,AdexLink,advertising,closed,8/16/2010,8/1/2012,6/10/2011,6/10/2011,0.8164,0.8164,3.055353048,4.754422568,0,1,2000000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MA,Burlington,Certeon,software,closed,1/1/2003,2/1/2013,7/16/2007,5/1/2012,4.5397,9.337,2.0027,2.0027,2,2,19000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.5,1,0
CA,San Francisco,Applied Identity,advertising,closed,1/1/2002,1/1/2012,1/13/2005,10/1/2008,3.0356,6.7534,4.0027,4.0027,2,3,33000000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,4,1,0
GA,Atlanta,Prenova,cleantech,acquired,1/1/2002,,5/10/2006,4/24/2008,4.3562,6.3151,4.0027,4.0027,1,3,15650000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3333,1,1
CA,San Francisco,WooMe,web,acquired,12/1/2000,,4/1/2007,6/12/2008,6.3342,7.5342,7.1726,10.9315,8,3,17400000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.3333,1,1
CA,Hollywood,HelpMeRent.com,real_estate,closed,10/1/2010,2/1/2013,8/1/2011,8/1/2011,0.8329,0.8329,-0.1671,1.189,5,1,154000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
CA,Los Angeles,Mail.com Media Corporation,web,closed,1/1/2004,1/1/2011,10/21/2008,10/21/2008,4.8082,4.8082,6.6027,6.7233,4,1,35000000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0
VA,Viena,DubMeNow,mobile,closed,1/1/2008,6/1/2013,8/1/2008,6/5/2012,0.5836,4.4301,1.2521,2.1452,5,4,7516703,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
TX,Austin,Smooth-Stone,cleantech,closed,1/1/2008,7/1/2011,8/16/2010,8/16/2010,2.6247,2.6247,2.874,4.3014,1,1,48000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,0
CA,Campbell,ONStor,network_hosting,acquired,1/1/2000,,6/2/2005,4/18/2008,5.4219,8.3014,8.0055,8.0055,6,3,65800000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4.6667,1,1
NJ,Hillsborough,Relationship Analytics,analytics,closed,8/1/2012,8/1/2013,4/5/2013,5/16/2013,0.6767,0.789,0,0,2,2,125000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
VA,Potomac Falls,Summize,search,acquired,11/1/2006,,6/1/2007,6/1/2007,0.5808,0.5808,-0.5041,3.8301,5,1,750000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1
GA,Atlanta,JouleX,enterprise,acquired,1/1/2009,,6/10/2011,6/10/2011,2.4384,2.4384,2.3288,2.4384,10,1,17000000,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1
CA,San Mateo,Etelos,enterprise,closed,5/1/1999,1/1/2013,9/30/2009,5/29/2012,10.4247,13.0877,8.9808,12.7233,4,3,4087500,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
CA,Santa Barbara,Make It Work,hardware,closed,1/1/1995,6/1/2012,11/15/2005,11/15/2005,10.8795,10.8795,15.4986,15.4986,3,1,1000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0
TX,Austin,MapMyFitness,health,acquired,2/8/2007,,1/1/2007,6/19/2013,-0.1041,6.3644,5.4822,6.7699,13,5,23500000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1,1
CA,San Francisco,What They Like,web,closed,8/29/2007,10/21/2011,8/29/2007,8/29/2007,0,0,3.055353048,4.754422568,2,1,990000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
AZ,Tempe,FetchBack,advertising,acquired,4/1/2007,,1/1/2008,1/1/2008,0.7534,0.7534,3.1699,4.6247,13,1,1000000,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,1
MA,Cambridge,Sermo,health,acquired,1/1/2006,,9/1/2006,2/17/2011,0.6658,5.1315,2.7479,6.0027,15,4,41000000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1,1
OR,Tualatin,Wi-Chi,semiconductor,closed,1/1/2008,12/10/2011,5/15/2008,5/15/2008,0.3699,0.3699,3.055353048,4.754422568,3,1,7000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
MA,Cambridge,Alnara Pharmaceuticals,biotech,acquired,1/1/2008,,10/30/2008,1/28/2010,0.8301,2.0767,1.0027,1.0027,4,2,55000000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,1
CA,Chicago,Braintree,software,acquired,10/1/2007,,6/29/2011,9/17/2012,3.7452,4.9671,4.6822,4.8384,10,2,69000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5,1,1
CA,Milpitas,Virident Systems,enterprise,acquired,1/1/2006,,5/1/2007,1/28/2013,1.3288,7.0795,4.874,7.0055,25,8,129677153,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,3,1,1
CA,Redwood City,Pearl Therapeutics,biotech,acquired,1/1/2006,,7/3/2008,4/1/2013,2.5041,7.2521,3.055353048,4.754422568,4,6,232000100,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3.6667,1,1
CA,Mountain View,Lexity,enterprise,acquired,8/1/2009,,9/1/2009,3/3/2011,0.0849,1.5863,2.1151,4,5,2,5700000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4,1,1
MA,Framingham,Diligent Technologies,security,acquired,1/1/2002,,8/21/2007,8/21/2007,5.6384,5.6384,4.2493,4.2493,3,1,10500000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,1
NY,Rye Brook,eBillme,ecommerce,closed,10/1/2004,6/15/2012,9/20/2006,9/1/2008,1.9699,3.9205,3.055353048,4.754422568,2,2,23000000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0
WA,Redmond,Smilebox,photo_video,acquired,8/28/2000,,2/1/2006,2/23/2010,5.4329,9.4959,3.055353048,4.754422568,13,3,14000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,1,1
CA,San Mateo,B-hive Networks,software,acquired,1/1/2005,,8/25/2006,8/25/2006,1.6466,1.6466,3.055353048,4.754422568,4,2,7500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1
NY,Brooklyn,Hot Potato,social,acquired,1/1/2009,,11/25/2009,11/25/2009,0.8986,0.8986,0.4137,1.6329,12,1,1420000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16,1,1
WA,Seattle,Kashless,ecommerce,closed,9/1/2008,12/25/2010,10/29/2008,2/4/2011,0.1589,2.4274,-0.1699,2.2137,1,2,9000000,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
PA,Yardley,Three Screen Games,games_video,closed,1/1/2009,3/14/2012,10/7/2009,10/7/2009,0.7644,0.7644,3.055353048,4.754422568,3,1,500000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
CA,Mountain View,LaunchGram,news,acquired,1/10/2012,,1/23/2012,10/1/2012,0.0356,0.726,0.474,0.9205,4,2,70000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
CA,Carlsbad,BrightQube,ecommerce,closed,10/1/2006,10/1/2009,5/1/2007,5/27/2008,0.5808,1.6548,3.055353048,4.754422568,3,2,850000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
CA,Santa Monica,ServiceMesh,enterprise,acquired,1/1/2008,,11/16/2011,11/16/2011,3.8767,3.8767,3.0027,5.8329,9,1,15000000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
CA,San Francisco,Lookery,web,acquired,8/1/2007,,2/7/2008,9/4/2008,0.5205,1.0959,0.2521,2.0575,12,2,3150000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.5,1,1
CA,San Francisco,Wantful,ecommerce,closed,1/1/2011,9/6/2013,3/20/2012,3/20/2012,1.2164,1.2164,1.4164,2.6822,6,1,5500000,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,1,0
CA,San Rafael,Zep Solar,cleantech,acquired,1/1/2009,,11/20/2013,11/20/2013,4.8877,4.8877,3.2877,3.2877,8,1,10571182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
CA,Hollywood,Help Me Rent Magazine,real_estate,closed,1/1/2010,5/1/2012,8/1/2010,8/1/2010,0.5808,0.5808,3.055353048,4.754422568,13,1,500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
CA,Berkeley,MOG,music,acquired,6/1/2005,,5/4/2006,2/26/2010,0.9233,4.7425,0.6712,7.7671,12,7,24900000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,1,1
CA,Pasadena,Loud3r,web,closed,9/1/2007,7/15/2012,6/5/2009,12/28/2009,1.7616,2.326,0.8767,3.0274,12,2,3529175,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
NY,New York,Oyster.com,travel,acquired,3/1/2008,,3/1/2008,10/11/2012,0,4.6164,3.2904,5.2685,15,4,23400000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,1,1
CA,San Jose,LogLogic,security,acquired,1/1/2002,,5/26/2009,5/26/2009,7.4027,7.4027,7.4,11.874,15,1,8800000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1,1
NY,New York,StyleTrek,fashion,closed,2/1/2010,1/1/2012,2/1/2010,2/1/2010,0,0,0.3288,0.3288,2,1,1500000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0
CA,San Diego,Sequoia Communications,semiconductor,closed,1/1/2000,1/1/2011,11/9/2004,6/2/2009,4.8603,9.4247,3.055353048,4.754422568,3,7,74000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,0
OR,Portland,SnapNames,network_hosting,acquired,1/1/2000,,6/1/2001,12/31/2001,1.4164,2,7.0055,11.4219,3,3,8800000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
CA,San Francisco,Simple Star,web,acquired,1/1/2001,,8/1/2003,8/10/2005,2.5808,4.6082,0.5808,10.2219,3,2,7100000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5,1,1
MA,Cambridge,StyleFeeder,ecommerce,acquired,5/3/2006,,9/1/2007,5/1/2009,1.3315,2.9973,2.1616,5.9616,8,3,3500000,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1.6667,1,1
CA,Sunnyvale,FlashSoft,software,acquired,11/25/2009,,6/28/2011,6/28/2011,1.589,1.589,1.1863,2.5452,6,1,3000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1
NY,Kenmore,TrustDegrees,web,closed,3/1/2011,1/1/2012,4/17/2011,6/9/2011,0.1288,0.274,0.3068,0.3068,5,2,11000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CA,Laguna Niguel,Symwave,semiconductor,acquired,1/1/2001,,7/18/2007,8/6/2009,6.5452,8.6,5.0027,5.0027,4,3,26200000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.5,1,1
CA,Mountain View,Clearwell Systems,software,acquired,12/6/2004,5/19/2011,4/4/2006,8/22/2007,1.326,2.7096,4.3699,6.463,6,2,29000000,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.5,1,1
CA,Mountain View,Impeva,software,closed,1/1/2004,3/16/2012,11/3/2008,11/3/2008,4.8438,4.8438,3.055353048,4.754422568,2,1,10000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
CA,La Jolla,Nettle,web,closed,10/4/2010,1/1/2012,8/11/2011,8/11/2011,0.8521,0.8521,0,2.9425,3,1,500000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0
CA,Redwood City,CubeTree,enterprise,acquired,1/1/2008,,2/1/2008,11/2/2009,0.0849,1.8384,1.4164,2.337,3,3,11500000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,1
TX,Austin,Infochimps,enterprise,acquired,7/14/2009,,9/14/2010,6/4/2013,1.1699,3.8932,2.3014,3.4301,8,5,5350000,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1
CA,San Francisco,Songbird,mobile,closed,2/1/2006,6/28/2013,10/2/2006,1/27/2010,0.6658,3.989,5.0849,7.3699,27,3,11015719,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0
CA,San Francisco,SimpleGeo,advertising,acquired,5/1/2009,,11/10/2009,5/18/2010,0.5288,1.0466,1.2959,3.3781,30,3,9807367,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,8.6667,1,1
CA,San Francisco,1000memories,web,acquired,7/1/2010,,1/1/2010,2/16/2011,-0.4959,0.6301,0.589,3.011,8,2,2535000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,1,1
TX,Addison,SensorLogic,enterprise,acquired,1/1/2002,,6/19/2007,12/13/2010,5.4658,8.9534,8.8384,8.9534,4,3,19000000,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,5.3333,1,1
CA,Mountain View,TouristEye,travel,acquired,2/1/2010,,2/1/2010,11/6/2012,0,2.7644,1.1616,1.1616,4,3,475000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,1
